"Species_names","spore_length","spore_width","SporeArea","spore_type","Phylum","Source"
"Mycena_pterigena",9.8,4.5,103.908177017482,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_pura",6.5,3.5,41.6915525070145,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_rosea",8,4.8,96.5097263182785,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_rosella",8,4.8,96.5097263182785,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_rubromarginata",10,6.5,221.220482690281,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_sanguinolenta",8.5,5.3,125.017061655728,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_scorodonius",8.5,4,71.2094334813686,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_speirea",9,5,117.809724509617,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_stipata",8.7,5.3,127.958639577039,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_stylobates",8.5,4.5,90.1244392498572,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_vitilis",9.8,6.3,203.660026954266,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_vulgaris",7.8,4.5,82.7024266057513,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Mycena_zephirus",10,4.8,120.637157897848,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Myxomphalia_maura",6.3,4.8,76.0014094756443,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Naucoria_amarescens",9.5,5,124.354709204596,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Naucoria_bohemica",12,7.8,382.268994088806,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Naucoria_escharioides",10.5,5.8,184.945559516831,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Naucoria_pseudoamarescens",10,4.8,120.637157897848,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Naucoria_scolecina",12.3,5.8,216.650512576859,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Omphalina_pyxidata",7.5,5.5,118.791472213864,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Omphalina_rivulicola",9.3,6.3,193.269209252517,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Oudemansiella_mucida",16,16,2144.66058485063,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Panaeolus_fimicola",13,7.5,382.881604656256,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Panaeolus_foenisecii",15.5,9.3,701.933900573202,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Panaeolus_papilionaceus",16.5,9.9,846.745613940423,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Panaeolus_semiovatus",21,11.2,1379.28483863206,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Parasola_auricoma",12.3,7,315.572982053095,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Parasola_plicatilis",12.3,7.8,391.825718941026,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Paxillus_filamentosus",7,4.5,74.2201264410589,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Paxillus_involutus",9,5.8,158.524765300141,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Phaeocollybia_aurea",11.5,5,150.534647984511,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Phaeocollybia_jennyae",10.3,5.3,151.491262947529,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Phaeocollybia_lugubris",8,5.3,117.66311685245,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_aporos",9,5,117.809724509617,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_arrhenii",7.5,4.3,72.6100602060941,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_astragalina",7.8,4,65.3451271946677,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_cerifera",9.3,5.8,163.808924143479,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_coprophila",12.3,7.5,362.264902867073,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_flammans",4.5,2.5,14.7262155637022,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_highlandensis",7,4.5,74.2201264410589,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_lenta",7,3.8,52.9253642374761,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_squarrosa",7,4.3,67.7693895256878,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pholiotina_vestita",7.5,4.8,90.477868423386,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pluteus_cervinus",7.3,5.5,115.623699621494,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pluteus_chrysophaeus",6.8,5.5,107.70426814057,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pluteus_cinereofuscus",8,6.3,166.253083227972,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pluteus_leoninus",7,5.8,123.297039677887,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pluteus_nanus",8,6.3,166.253083227972,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pluteus_romellii",6.8,6,128.176980266464,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pluteus_salicinus",8.3,5.5,131.462562583343,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pluteus_umbrosus",6,4.5,63.6172512351933,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_candolleana",8.3,4.8,100.128841055214,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_canoceps",9.5,5.3,139.724951262284,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_cernua",7.5,4.3,72.6100602060941,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_clivensis",9.5,5.8,167.331696705704,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_corrugis",12.5,6.3,259.770442543706,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_cotonea",7.5,3.8,56.7057473972958,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_fatua",8.5,4.8,102.541584213171,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_fibrillosa",8.8,4.8,106.160698950106,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_hirta",11.5,6.3,238.98880714021,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_impexa",9.5,5,124.354709204596,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_leucotephra",9.8,5.3,144.137318144251,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_lutensis",9.5,5.3,139.724951262284,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_maculata",5.3,3.3,30.220550531207,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_microrrhiza",12,6.3,249.379624841958,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_multipedata",7.8,4.5,82.7024266057513,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_olympiana",9.3,5.3,136.783373340973,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_panaeoloides",13.8,7.5,406.443549558179,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_pennata",7.5,4,62.8318530717959,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_piluliformis",5.5,3.5,35.2774675059354,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_prona",14.8,7.3,412.958165524173,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_pygmaea",6.8,3.8,51.4132109735482,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_senex",8.3,4.5,88.0038642086841,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_spadicea",8.8,4.8,106.160698950106,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psathyrella_suavissima",7.8,4.5,82.7024266057513,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Pseudoclitocybe_cyathiformis",10,5.8,176.138628111268,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psilocybe_coprophila",12,7.3,334.8309450196,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psilocybe_inquilina",8,5.8,140.910902489014,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psilocybe_merdaria",12,7.9,392.133595021078,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psilocybe_montana",8,5.4,122.145122371571,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psilocybe_phyllogena",6.8,5.1,92.6078682425199,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Psilocybe_semilanceata",12.8,7.5,376.991118430775,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Rhodocollybia_butyracea",7.5,3.5,48.1056375080937,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Rhodocollybia_fallax",6,3.5,38.484510006475,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Rhodocollybia_gemina",5.8,3.8,43.8524446539087,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Rhodocollybia_maculata",6,5,78.5398163397448,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Rhodocollybia_mundula",5.3,4.8,63.9376936858595,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Rhodocollybia_nitellina",7.5,4.5,79.5215640439916,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Roridomyces_roridus",10.5,4.8,126.66901579274,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Rugosomyces_carneus",5,2.5,16.3624617374468,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Rugosomyces_chrysenteron",3,2.3,8.309512568745,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_acrifolia",8.3,7,212.947622035828,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_adusta",8.3,6.8,200.953021284422,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_aeruginea",7.8,6.3,162.096756147273,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_amethystina",8.3,6.8,200.953021284422,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_atropurpurea",7.8,6.3,162.096756147273,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_atrorubens",7,5.8,123.297039677887,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_aurea",8.5,7,218.078890036691,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_aurora",7,5.8,123.297039677887,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_badia",9.5,7.5,279.798095710341,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_brunneoviolacea",8,6.8,193.689659069323,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_caerulea",8.5,7.3,237.171919388883,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_cessans",8.3,7,212.947622035828,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_chloroides",9.5,8,318.348055563766,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_claroflava",8.8,7,225.775792037986,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_clavipes",9.4,7.7,291.815211209098,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_consobrina",9.3,8.3,335.457692753991,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_curtipes",8.3,6.8,200.953021284422,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_cyanoxantha",8,6.8,193.689659069323,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_decolorans",11.5,9.5,543.430079224084,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_delica",9.5,7.5,279.798095710341,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_densifolia",7.3,6.3,151.705938445524,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_emetica",9.5,7.8,302.629620320305,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_faginea",9.8,8,328.401152055253,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_farinipes",7,6,131.946891450771,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_fellea",8.3,6.5,183.613000632933,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_foetens",8.8,7.8,280.330595665124,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_fragilis",8.3,6.8,200.953021284422,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_grata",8.8,8.3,317.422332928508,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_graveolens",8.7,7.1,229.633144217819,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_grisea",7.8,6,147.026536188002,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_insignis",7.3,6.3,151.705938445524,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_integra",9.5,8,318.348055563766,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_ionochlora",7,5.5,110.87204073294,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_lilacea",7.8,6.3,162.096756147273,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_maculata",9,7.8,286.701745566604,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_mairei",7.3,6,137.601758227233,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_melliolens",9.8,8.8,397.365393986856,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_minutula",7,6.3,145.471447824475,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_nana",8.5,7,218.078890036691,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_nauseosa",8.5,7,218.078890036691,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_nigricans",7.3,6.5,161.490952363905,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_nitida",8.8,7.5,259.181393921158,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_ochroleuca",9,7.5,265.071880146639,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_olivacea",9.5,8,318.348055563766,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_paludosa",9.5,8,318.348055563766,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_parazurea",7,5.8,123.297039677887,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_persicina",7.5,6.3,155.862265526224,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_puellaris",7.8,6.8,188.84741759259,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_puellula",7.3,6,137.601758227233,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_queletii",8.3,7,212.947622035828,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_rhodopus",8.3,7,212.947622035828,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_romellii",7.8,6.3,162.096756147273,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_sanguinaria",7.8,7,200.11945203367,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_sphagnophila",8.8,8.3,317.422332928508,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_turci",8.3,7,212.947622035828,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_vesca",7.3,5.5,115.623699621494,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_vinosa",10,8,335.103216382911,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_violeipes",8,6.8,193.689659069323,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_virescens",7.5,6.5,165.915362017711,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_viscida",9.5,8,318.348055563766,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Russula_xerampelina",9,7.8,286.701745566604,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Stropharia_aeruginosa",8,4.8,96.5097263182785,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Stropharia_coronilla",8,4.8,96.5097263182785,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Stropharia_rugosoannulata",13,7,333.532420056116,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Stropharia_semiglobata",18.3,10.3,1016.53927208899,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tapinella_atrotomentosa",5.5,4,46.0766922526503,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_acerbum",5,3.8,37.8038315981972,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_album",6,4,50.2654824574367,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_atrosquamosum",5.5,3.8,41.5842147580169,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_cingulatum",5.5,3,25.9181393921158,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_columbetta",6.3,4.5,66.798113796953,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_decora",7,4.8,84.4460105284936,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_equestre",7,4.3,67.7693895256878,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_fulvum",5.8,4.5,61.4966761940202,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_pardinum",8.3,6,156.451314148772,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_populinum",5.3,3.8,40.072061494089,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_rutilans",6.3,5.3,92.6597045213041,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_saponaceum",5.3,3.5,33.9946505057196,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_sciodes",7,5.8,123.297039677887,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_sejunctum",7,5.3,102.955227245894,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_sudum",6.3,4,52.7787565803085,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_sulphureum",9.8,5.8,172.615855549042,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_terreum",6.3,4,52.7787565803085,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_ustale",6.8,5.5,107.70426814057,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_vaccinum",6,4.8,72.3822947387088,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tricholoma_virgatum",7,5.5,110.87204073294,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tubaria_conspersa",8.3,5.3,122.075483734417,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Tubaria_furfuracea",8.3,5.3,122.075483734417,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"?_bombycina",8.5,5.3,125.017061655728,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"?_gloiocephala",14,7.8,445.980493103607,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"?_pusilla",8.5,5.3,125.017061655728,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Xeromphalina_campanella",7,3.5,44.8985950075541,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Xeromphalina_cauticinalis",6,3.5,38.484510006475,"Basidiospores","Basidiomycota","Bassler_etal_2015"
"Xeromphalina_radicata",14.5,11.5,1004.06610205669,"Basidiospores","Basidiomycota","Bassler_etal_2015"
